  8     82       96           -67062.41244      -61057.49339    0.392859E-05    0.409228E-07
  8     83       96           -67062.39691      -61057.47787    0.341025E-05    0.355234E-07
  8     84      192           -67062.42530      -61057.50625    0.883452E-05    0.460131E-07
  8     85      192           -67062.44172      -61057.52267    0.102610E-04    0.534427E-07
  8     86      192           -67062.41863      -61057.49958    0.831359E-05    0.433000E-07
  8     87       96           -67062.42418      -61057.50513    0.437255E-05    0.455474E-07
  8     88       96           -67062.41311      -61057.49406    0.395269E-05    0.411739E-07
  8     89      192           -67062.44060      -61057.52156    0.101573E-04    0.529027E-07
  8     90       48           -67062.41450      -61057.49545    0.200160E-05    0.417001E-07
  8     91       96           -67062.44096      -61057.52191    0.509526E-05    0.530757E-07
  8     92       48           -67062.47212      -61057.55307    0.338456E-05    0.705117E-07
  8     93       96           -67062.46959      -61057.55054    0.661449E-05    0.689009E-07
  8     94        6           -67062.34545      -61057.42640    0.133324E-06    0.222207E-07
  8     95       24           -67062.40391      -61057.48487    0.908729E-06    0.378637E-07
  8     96       48           -67062.45068      -61057.53164    0.278377E-05    0.579952E-07
  8     97       12           -67062.47861      -61057.55956    0.897677E-06    0.748064E-07
  9      1       16           -67812.76296      -61057.22903    0.588155E-07    0.367597E-08
  9      2       96           -67812.80679      -61057.27287    0.526256E-06    0.548183E-08
  9      3      192           -67812.77905      -61057.24512    0.817277E-06    0.425665E-08
  9      4      192           -67812.76004      -61057.22612    0.687297E-06    0.357967E-08
  9      5      192           -67812.79110      -61057.25717    0.912176E-06    0.475092E-08
  9      6      192           -67812.77669      -61057.24277    0.799940E-06    0.416636E-08
  9      7      192           -67812.78688      -61057.25296    0.877808E-06    0.457192E-08
  9      8      192           -67812.80827      -61057.27434    0.106673E-05    0.555588E-08
  9      9       96           -67812.81566      -61057.28173    0.570539E-06    0.594311E-08
  9     10       64           -67812.80977      -61057.27584    0.360479E-06    0.563248E-08
  9     11      192           -67812.79968      -61057.26575    0.986386E-06    0.513743E-08
  9     12       32           -67812.75844      -61057.22451    0.112883E-06    0.352758E-08
  9     13       96           -67812.76132      -61057.22739    0.347663E-06    0.362149E-08
  9     14      192           -67812.80434      -61057.27041    0.102919E-05    0.536036E-08
  9     15       96           -67812.81421      -61057.28028    0.563047E-06    0.586507E-08
  9     16       96           -67812.82611      -61057.29218    0.627590E-06    0.653740E-08
  9     17       96           -67812.75873      -61057.22480    0.339554E-06    0.353702E-08
  9     18       96           -67812.75730      -61057.22338    0.335172E-06    0.349137E-08
  9     19       96           -67812.77566      -61057.24174    0.396240E-06    0.412750E-08
  9     20       96           -67812.76941      -61057.23549    0.374292E-06    0.389887E-08
  9     21      192           -67812.79488      -61057.26095    0.944164E-06    0.491752E-08
  9     22      192           -67812.77850      -61057.24457    0.813197E-06    0.423540E-08
  9     23      192           -67812.78810      -61057.25417    0.887609E-06    0.462296E-08
  9     24      192           -67812.78696      -61057.25303    0.878416E-06    0.457509E-08
  9     25       48           -67812.77802      -61057.24409    0.202423E-06    0.421714E-08
  9     26       48           -67812.79165      -61057.25772    0.229190E-06    0.477480E-08
  9     27      192           -67812.81861      -61057.28468    0.117221E-05    0.610527E-08
  9     28      192           -67812.83925      -61057.30533    0.141494E-05    0.736950E-08
  9     29      192           -67812.83586      -61057.30193    0.137184E-05    0.714498E-08
  9     30       96           -67812.84881      -61057.31488    0.771857E-06    0.804018E-08
  9     31      192           -67812.84179      -61057.30786    0.144802E-05    0.754178E-08
  9     32      192           -67812.83873      -61057.30481    0.140824E-05    0.733458E-08
  9     33      192           -67812.81791      -61057.28398    0.116471E-05    0.606621E-08
  9     34       96           -67812.75800      -61057.22407    0.337289E-06    0.351343E-08
  9     35       96           -67812.77649      -61057.24257    0.399249E-06    0.415884E-08
  9     36      192           -67812.79496      -61057.26104    0.944922E-06    0.492147E-08
  9     37       96           -67812.78896      -61057.25503    0.447301E-06    0.465939E-08
  9     38      192           -67812.82654      -61057.29262    0.126013E-05    0.656319E-08
  9     39      192           -67812.80576      -61057.27183    0.104265E-05    0.543045E-08
  9     40       96           -67812.80616      -61057.27223    0.523213E-06    0.545014E-08
  9     41      192           -67812.82791      -61057.29398    0.127590E-05    0.664531E-08
  9     42       96           -67812.81007      -61057.27614    0.542194E-06    0.564785E-08
  9     43       96           -67812.84600      -61057.31207    0.752350E-06    0.783698E-08
  9     44       96           -67812.80759      -61057.27366    0.530074E-06    0.552160E-08
  9     45      192           -67812.78858      -61057.25466    0.891526E-06    0.464336E-08
  9     46      192           -67812.78535      -61057.25142    0.865619E-06    0.450843E-08
  9     47       96           -67812.80144      -61057.26751    0.501183E-06    0.522066E-08
  9     48      192           -67812.82713      -61057.29320    0.126685E-05    0.659817E-08
  9     49      192           -67812.79552      -61057.26159    0.949689E-06    0.494630E-08
  9     50      192           -67812.83546      -61057.30154    0.136688E-05    0.711917E-08
  9     51      192           -67812.81585      -61057.28192    0.114310E-05    0.595363E-08
  9     52      192           -67812.84622      -61057.31229    0.150772E-05    0.785272E-08
  9     53      192           -67812.85684      -61057.32291    0.166092E-05    0.865064E-08
  9     54       96           -67812.81905      -61057.28512    0.588472E-06    0.612992E-08
  9     55      192           -67812.82744      -61057.29351    0.127042E-05    0.661678E-08
  9     56      192           -67812.84162      -61057.30769    0.144574E-05    0.752989E-08
  9     57      192           -67812.85615      -61057.32223    0.165058E-05    0.859679E-08
  9     58       96           -67812.81278      -61057.27885    0.555760E-06    0.578917E-08
  9     59      192           -67812.86009      -61057.32616    0.171088E-05    0.891085E-08
  9     60      192           -67812.83829      -61057.30436    0.140251E-05    0.730475E-08
  9     61      192           -67812.84829      -61057.31436    0.153644E-05    0.800230E-08
  9     62      192           -67812.80518      -61057.27125    0.103713E-05    0.540172E-08
  9     63      192           -67812.85725      -61057.32332    0.166717E-05    0.868319E-08
  9     64       96           -67812.81455      -61057.28062    0.564821E-06    0.588355E-08
